Date,Open,High,Low,Close,Adj Close,Volume
2005-02-10,119.66000366210938,120.0199966430664,119.26000213623047,119.73999786376953,83.2341079711914,45858600
2005-02-11,119.69999694824219,121.04000091552734,119.45999908447266,120.7699966430664,83.9500961303711,53133000
2005-02-14,120.69000244140625,120.86000061035156,120.4800033569336,120.68000030517578,83.88751983642578,32432100
2005-02-15,120.80000305175781,121.43000030517578,120.68000030517578,121.12999725341797,84.2003402709961,43852700
2005-02-16,120.93000030517578,121.45999908447266,120.66999816894531,121.20999908447266,84.25592803955078,55523000
2005-02-17,121.2300033569336,121.33000183105469,120.22000122070312,120.2300033569336,83.57471466064453,58124000
2005-02-18,120.23999786376953,120.4800033569336,119.9000015258789,120.38999938964844,83.68595886230469,47723300
2005-02-22,119.9000015258789,120.47000122070312,118.58000183105469,118.5999984741211,82.44168090820312,80697600
2005-02-23,118.93000030517578,119.56999969482422,118.62000274658203,119.44999694824219,83.03250122070312,68292600
2005-02-24,119.23999786376953,120.31999969482422,118.9800033569336,120.23999786376953,83.58167266845703,68563600
2005-02-25,120.2699966430664,121.66999816894531,120.18000030517578,121.43000030517578,84.40886688232422,60899900
2005-02-28,121.1500015258789,121.30000305175781,120.04000091552734,120.62999725341797,83.85275268554688,69381300
2005-03-01,120.81999969482422,121.5199966430664,120.77999877929688,121.2300033569336,84.26985168457031,47294400
2005-03-02,120.76000213623047,121.93000030517578,120.6500015258789,121.16999816894531,84.22811889648438,64226500
2005-03-03,121.66000366210938,121.9000015258789,120.69999694824219,121.22000122070312,84.26290893554688,61230800
2005-03-04,122.05000305175781,122.83000183105469,121.79000091552734,122.7300033569336,85.31253814697266,56168500
2005-03-07,122.66000366210938,123.25,122.4000015258789,122.79000091552734,85.35423278808594,43442400
2005-03-08,122.66999816894531,123.0,122.11000061035156,122.33000183105469,85.03446197509766,44362000
2005-03-09,121.97000122070312,122.29000091552734,120.95999908447266,120.97000122070312,84.08912658691406,73263600
2005-03-10,121.19999694824219,121.5,120.4000015258789,121.23999786376953,84.27680206298828,65149000
2005-03-11,121.30999755859375,121.72000122070312,120.16000366210938,120.38999938964844,83.68595886230469,57976500
2005-03-14,120.61000061035156,121.16000366210938,120.27999877929688,121.13999938964844,84.207275390625,36336400
2005-03-15,121.41999816894531,121.45999908447266,120.08000183105469,120.13999938964844,83.51213836669922,62438500
2005-03-16,119.69999694824219,120.16000366210938,118.9000015258789,119.12000274658203,82.8031234741211,74874200
2005-03-17,119.30999755859375,119.73999786376953,118.9800033569336,119.36000061035156,82.96997833251953,62584200
2005-03-18,119.11000061035156,119.52999877929688,118.1500015258789,118.54000091552734,82.7236099243164,60232000
2005-03-21,118.70999908447266,118.77999877929688,117.76000213623047,118.0999984741211,82.41655731201172,61244300
2005-03-22,118.37000274658203,118.93000030517578,116.9000015258789,116.9000015258789,81.57916259765625,92472400
2005-03-23,116.94999694824219,117.72000122070312,116.75,117.0,81.64891815185547,70817300
2005-03-24,117.45999908447266,117.98999786376953,117.05999755859375,117.13999938964844,81.74663543701172,51932500
2005-03-28,117.41999816894531,117.94000244140625,117.30999755859375,117.30999755859375,81.86524963378906,46765500
2005-03-29,117.13999938964844,117.9000015258789,116.25,116.52999877929688,81.32091522216797,71160300
2005-03-30,116.77999877929688,118.19999694824219,116.7699966430664,118.18000030517578,82.47237396240234,62002100
2005-03-31,118.19000244140625,118.45999908447266,117.87000274658203,117.95999908447266,82.31884002685547,64575400
2005-04-01,118.62999725341797,118.98999786376953,116.91000366210938,117.43000030517578,81.94902801513672,95255300
2005-04-04,117.36000061035156,117.86000061035156,116.73999786376953,117.62999725341797,82.08857727050781,71581200
2005-04-05,117.77999877929688,118.37999725341797,117.66999816894531,118.19000244140625,82.47936248779297,46853900
2005-04-06,118.44999694824219,118.94999694824219,118.18000030517578,118.5999984741211,82.76548767089844,53268200
2005-04-07,118.41000366210938,119.26000213623047,118.31999969482422,119.23999786376953,83.21214294433594,46734600
2005-04-08,119.16999816894531,119.20999908447266,118.0,118.0,82.34678649902344,63772900
2005-04-11,118.29000091552734,118.41999816894531,117.83000183105469,118.08999633789062,82.40956115722656,44945000
2005-04-12,117.88999938964844,119.05999755859375,117.06999969482422,118.69999694824219,82.83529663085938,86144800
2005-04-13,118.55999755859375,118.80000305175781,117.12999725341797,117.30000305175781,81.85826110839844,65949000
2005-04-14,117.4000015258789,117.5,115.7699966430664,115.7699966430664,80.79057312011719,96119800
2005-04-15,115.73999786376953,116.19999694824219,114.0999984741211,114.1500015258789,79.66002655029297,128677300
2005-04-18,114.12000274658203,114.95999908447266,113.95999908447266,114.5,79.90426635742188,100035200
2005-04-19,115.0999984741211,115.52999877929688,114.83000183105469,115.41000366210938,80.53932189941406,64930100
2005-04-20,115.37999725341797,115.62999725341797,113.55000305175781,113.80000305175781,79.41577911376953,107735900
2005-04-21,114.79000091552734,116.20999908447266,114.37999725341797,116.01000213623047,80.95805358886719,86952200
2005-04-22,115.73999786376953,116.5,114.2699966430664,115.56999969482422,80.65098571777344,88845800
2005-04-25,115.86000061035156,116.5,115.72000122070312,116.33000183105469,81.18138122558594,52284100
2005-04-26,115.95999908447266,116.7699966430664,115.1500015258789,115.19999694824219,80.39278411865234,72626000
2005-04-27,114.86000061035156,116.06999969482422,114.44000244140625,115.6500015258789,80.70677185058594,84131900
2005-04-28,115.2699966430664,115.68000030517578,114.19999694824219,114.19999694824219,79.6949234008789,72481500
2005-04-29,115.06999969482422,115.87000274658203,113.97000122070312,115.75,80.7765884399414,103993800
2005-05-02,116.06999969482422,116.41000366210938,115.5199966430664,116.4000015258789,81.23021697998047,56026400
2005-05-03,116.06999969482422,116.8499984741211,115.69000244140625,116.5999984741211,81.36979675292969,86000300
2005-05-04,116.6500015258789,117.75,116.27999877929688,117.5,81.99787139892578,81055700
2005-05-05,117.66999816894531,118.0,116.73999786376953,117.45999908447266,81.96993255615234,96906700
2005-05-06,117.93000030517578,117.98999786376953,117.05999755859375,117.08999633789062,81.71172332763672,67415400
2005-05-09,117.20999908447266,118.08000183105469,117.05000305175781,117.81999969482422,82.22113037109375,43750500
2005-05-10,117.36000061035156,117.5,116.38999938964844,116.5999984741211,81.36979675292969,74613500
2005-05-11,116.93000030517578,117.4000015258789,115.8499984741211,117.23999786376953,81.81639862060547,91647400
2005-05-12,117.31999969482422,117.58999633789062,115.94999694824219,115.94999694824219,80.91616821289062,95086800
2005-05-13,116.30000305175781,116.62000274658203,114.80000305175781,115.72000122070312,80.75568389892578,85267000
2005-05-16,115.69999694824219,116.83999633789062,115.66000366210938,116.80000305175781,81.50933074951172,49207000
2005-05-17,116.41000366210938,117.69999694824219,116.16000366210938,117.58000183105469,82.05366516113281,61071800
2005-05-18,118.08999633789062,119.08000183105469,118.01000213623047,118.79000091552734,82.8980712890625,77944900
2005-05-19,119.0199966430664,119.41000366210938,118.69999694824219,119.29000091552734,83.24700927734375,61768100
2005-05-20,119.33999633789062,119.38999938964844,118.73999786376953,119.12000274658203,83.12837982177734,46345500
2005-05-23,119.20999908447266,120.04000091552734,119.19000244140625,119.77999877929688,83.58895874023438,51047900
2005-05-24,119.44000244140625,119.83000183105469,119.19999694824219,119.5,83.3935546875,50654100
2005-05-25,119.3499984741211,119.87000274658203,118.83000183105469,119.41000366210938,83.33076477050781,47608800
2005-05-26,119.79000091552734,120.20999908447266,119.62000274658203,120.05000305175781,83.77735900878906,43256200
2005-05-27,120.05999755859375,120.25,119.80000305175781,120.25,83.91693878173828,24596100
2005-05-31,120.08000183105469,120.16999816894531,119.4000015258789,119.4800033569336,83.37958526611328,43377200
2005-06-01,119.5199966430664,120.91999816894531,119.44999694824219,120.5,84.09140014648438,69611000
2005-06-02,120.2300033569336,120.83999633789062,120.0999984741211,120.76000213623047,84.2728500366211,39704500
2005-06-03,120.55000305175781,120.88999938964844,119.7300033569336,120.1500015258789,83.8471908569336,60999400
2005-06-06,119.94999694824219,120.19999694824219,119.55000305175781,120.04000091552734,83.77042388916016,36046400
2005-06-07,120.38999938964844,121.25,120.01000213623047,120.12999725341797,83.83319854736328,66501300
2005-06-08,120.43000030517578,120.58999633789062,119.66999816894531,119.91000366210938,83.67965698242188,46881200
2005-06-09,119.73999786376953,120.58000183105469,119.44000244140625,120.4800033569336,84.0774154663086,56653300
2005-06-10,120.55999755859375,120.6500015258789,119.5999984741211,120.19999694824219,83.88204193115234,36465300
2005-06-13,119.94000244140625,121.08000183105469,119.80999755859375,120.58000183105469,84.1472396850586,49383200
2005-06-14,120.44999694824219,121.19999694824219,120.37999725341797,120.86000061035156,84.3426284790039,33857100
2005-06-15,121.16000366210938,121.23999786376953,120.2300033569336,121.08999633789062,84.5031509399414,53195600
2005-06-16,121.05999755859375,121.63999938964844,120.91999816894531,121.4000015258789,84.71946716308594,46564500
2005-06-17,121.54000091552734,121.9000015258789,121.22000122070312,121.36000061035156,85.03340148925781,51529400
2005-06-20,121.08000183105469,121.83999633789062,120.94000244140625,121.4000015258789,85.0614013671875,41019400
2005-06-21,121.5,121.6500015258789,121.02999877929688,121.47000122070312,85.11046600341797,39879800
2005-06-22,121.68000030517578,121.94000244140625,121.06999969482422,121.56999969482422,85.18053436279297,46310100
2005-06-23,121.31999969482422,121.5999984741211,119.83000183105469,119.86000061035156,83.98236846923828,62185600
2005-06-24,119.87999725341797,120.01000213623047,118.83999633789062,118.9800033569336,83.36579895019531,58572500
2005-06-27,118.97000122070312,119.41000366210938,118.75,119.1500015258789,83.48490142822266,48183800
2005-06-28,119.4000015258789,120.23999786376953,119.37000274658203,120.1500015258789,84.18558502197266,41174200
2005-06-29,120.37000274658203,120.4000015258789,119.76000213623047,119.83000183105469,83.96135711669922,42316500
2005-06-30,120.22000122070312,120.31999969482422,118.94999694824219,119.18000030517578,83.5058822631836,62288800
2005-07-01,119.44999694824219,119.80000305175781,119.20999908447266,119.52999877929688,83.75115966796875,49737500
2005-07-05,119.25,120.6500015258789,119.19000244140625,120.48999786376953,84.42383575439453,51549000
2005-07-06,120.38999938964844,120.6500015258789,119.41000366210938,119.4800033569336,83.71607971191406,52363600
2005-07-07,118.29000091552734,119.94999694824219,118.26000213623047,119.94999694824219,84.04541778564453,103268800
2005-07-08,119.97000122070312,121.31999969482422,119.72000122070312,121.31999969482422,85.00537109375,64491200
2005-07-11,121.33000183105469,122.0999984741211,121.30999755859375,121.94000244140625,85.43978118896484,49688300
2005-07-12,121.98999786376953,122.62999725341797,121.63999938964844,122.26000213623047,85.66400146484375,51871100
2005-07-13,122.2699966430664,122.5199966430664,121.98999786376953,122.43000030517578,85.78309631347656,41182300
2005-07-14,122.9800033569336,123.44000244140625,122.48999786376953,122.91000366210938,86.11946105957031,63638800
2005-07-15,122.79000091552734,123.04000091552734,122.36000061035156,122.83999633789062,86.07036590576172,56075900
2005-07-18,122.5,122.62999725341797,122.05000305175781,122.3499984741211,85.72703552246094,56598400
2005-07-19,122.70999908447266,123.11000061035156,122.41000366210938,123.0199966430664,86.19648742675781,59165700
2005-07-20,122.58999633789062,123.7300033569336,122.30000305175781,123.44000244140625,86.49080657958984,69477000
2005-07-21,123.55000305175781,123.61000061035156,122.47000122070312,122.72000122070312,85.9863052368164,101110900
2005-07-22,122.87999725341797,123.55999755859375,122.62999725341797,123.54000091552734,86.56086730957031,52607100
2005-07-25,123.41000366210938,123.94999694824219,122.8499984741211,123.19000244140625,86.31562042236328,57301600
2005-07-26,123.2300033569336,123.52999877929688,122.94999694824219,123.33999633789062,86.42070007324219,42758800
2005-07-27,123.5,123.88999938964844,123.05000305175781,123.79000091552734,86.73603057861328,43181600
2005-07-28,123.95999908447266,124.63999938964844,123.63999938964844,124.56999969482422,87.28252410888672,47880700
2005-07-29,124.41000366210938,124.62999725341797,123.5,123.73999786376953,86.70093536376953,62358100
2005-08-01,123.83000183105469,124.04000091552734,123.44999694824219,123.6500015258789,86.63790130615234,40418200
2005-08-02,123.87000274658203,124.5999984741211,123.73999786376953,124.38999938964844,87.1563949584961,45147400
2005-08-03,124.25,124.73999786376953,124.12000274658203,124.72000122070312,87.38766479492188,36837200
2005-08-04,124.2300033569336,124.30999755859375,123.56999969482422,123.72000122070312,86.68695831298828,50855600
2005-08-05,123.44999694824219,123.9800033569336,122.66999816894531,122.87999725341797,86.09841918945312,53595500
2005-08-08,123.1500015258789,123.41000366210938,122.37999725341797,122.6500015258789,85.93724822998047,47616000
2005-08-09,123.05999755859375,123.58999633789062,122.87000274658203,123.38999938964844,86.45575714111328,47170000
2005-08-10,123.81999969482422,124.5,122.81999969482422,123.33000183105469,86.41371154785156,72863700
2005-08-11,123.2699966430664,124.02999877929688,123.01000213623047,123.81999969482422,86.75702667236328,58570200
2005-08-12,123.56999969482422,123.69000244140625,122.75,123.05999755859375,86.22450256347656,54776900
2005-08-15,123.22000122070312,123.87000274658203,122.83000183105469,123.81999969482422,86.75702667236328,36208500
2005-08-16,123.44000244140625,123.5199966430664,122.08999633789062,122.20999908447266,85.62890625,71942100
2005-08-17,122.19000244140625,122.87000274658203,122.02999877929688,122.19999694824219,85.6219482421875,62275100
2005-08-18,122.05000305175781,122.55999755859375,121.83999633789062,122.19000244140625,85.61492919921875,53388600
2005-08-19,122.62999725341797,122.81999969482422,122.19999694824219,122.47000122070312,85.81114196777344,39842100
2005-08-22,122.58000183105469,123.2300033569336,121.87999725341797,122.47000122070312,85.81114196777344,69912000
2005-08-23,122.5,122.61000061035156,121.1500015258789,122.23999786376953,85.64995574951172,55168600
2005-08-24,121.94000244140625,122.7300033569336,121.08999633789062,121.1500015258789,84.88624572753906,79104600
2005-08-25,121.3499984741211,121.66999816894531,121.20999908447266,121.58999633789062,85.19454956054688,35631100
2005-08-26,121.4800033569336,121.48999786376953,120.68000030517578,120.76000213623047,84.61299133300781,61956800
2005-08-29,120.41000366210938,121.77999877929688,120.37999725341797,121.69000244140625,85.26458740234375,56179200
2005-08-30,121.25,121.30000305175781,120.38999938964844,121.05000305175781,84.81617736816406,74160200
2005-08-31,121.19000244140625,122.66000366210938,120.73999786376953,122.58000183105469,85.8882064819336,102945200
2005-09-01,122.5199966430664,123.1500015258789,121.13999938964844,122.48999786376953,85.82511138916016,74578700
2005-09-02,122.8499984741211,122.87999725341797,122.04000091552734,122.2699966430664,85.67100524902344,47653400
2005-09-06,122.66000366210938,123.80000305175781,122.6500015258789,123.69999694824219,86.67292022705078,57251300
2005-09-07,123.62999725341797,124.12999725341797,123.45999908447266,123.91000366210938,86.82009887695312,41749700
2005-09-08,123.66000366210938,124.0,123.30999755859375,123.5,86.53282165527344,39068700
2005-09-09,123.83000183105469,124.73999786376953,123.80000305175781,124.5999984741211,87.30354309082031,43093900
2005-09-12,124.44999694824219,124.66999816894531,124.2699966430664,124.3499984741211,87.1283950805664,33017600
2005-09-13,124.12999725341797,124.41999816894531,123.5199966430664,123.66000366210938,86.64493560791016,58427500
2005-09-14,123.73999786376953,123.91999816894531,123.0199966430664,123.20999908447266,86.32959747314453,57694600
2005-09-15,123.58999633789062,123.6500015258789,122.9000015258789,123.1500015258789,86.28759002685547,73156900
2005-09-16,123.30000305175781,123.73999786376953,122.87000274658203,123.5,86.90116882324219,75424100
2005-09-19,123.47000122070312,123.55000305175781,122.63999938964844,123.08999633789062,86.61266326904297,53355300
2005-09-20,123.19999694824219,123.61000061035156,121.87000274658203,122.05000305175781,85.88085174560547,84480300
2005-09-21,121.79000091552734,121.87000274658203,120.77999877929688,120.91000366210938,85.07868194580078,94469100
2005-09-22,120.94999694824219,121.66000366210938,120.44000244140625,121.33999633789062,85.38127136230469,84597200
2005-09-23,121.23999786376953,121.88999938964844,120.9000015258789,121.44000244140625,85.4516372680664,59368100
2005-09-26,122.0199966430664,122.23999786376953,121.08000183105469,121.58000183105469,85.55015563964844,70415400
2005-09-27,121.5199966430664,121.98999786376953,121.0199966430664,121.55000305175781,85.52903747558594,66150800
2005-09-28,121.93000030517578,122.12000274658203,121.19999694824219,121.66999816894531,85.61344909667969,58620500
2005-09-29,121.55000305175781,122.86000061035156,121.08000183105469,122.66000366210938,86.31011199951172,66607700
2005-09-30,122.62000274658203,123.04000091552734,121.73999786376953,123.04000091552734,86.5774917602539,47824200
2005-10-03,122.95999908447266,123.33999633789062,122.44999694824219,122.5999984741211,86.26788330078125,50994800
2005-10-04,122.79000091552734,123.02999877929688,121.16000366210938,121.22000122070312,85.29683685302734,60776300
2005-10-05,121.25,121.30999755859375,119.56999969482422,119.62999725341797,84.17803955078125,106052100
2005-10-06,119.77999877929688,120.26000213623047,118.16999816894531,119.19999694824219,83.87545776367188,140941800
2005-10-07,119.69999694824219,120.05000305175781,119.12999725341797,119.61000061035156,84.1639404296875,75661400
2005-10-10,119.68000030517578,119.70999908447266,118.30000305175781,118.5999984741211,83.4532699584961,52677000
2005-10-11,118.98999786376953,119.38999938964844,118.31999969482422,118.43000030517578,83.33364868164062,75629800
2005-10-12,118.38999938964844,119.12999725341797,117.41000366210938,117.5,82.67926788330078,100510400
2005-10-13,117.45999908447266,118.08000183105469,116.87999725341797,117.43000030517578,82.6300048828125,99052900
2005-10-14,118.12000274658203,118.80999755859375,117.55999755859375,118.66999816894531,83.50250244140625,88651000
2005-10-17,118.80000305175781,119.2699966430664,118.44999694824219,119.11000061035156,83.8121109008789,68109300
2005-10-18,118.94000244140625,118.95999908447266,117.80000305175781,117.81999969482422,82.9043960571289,74996900
2005-10-19,117.5,119.80000305175781,117.12000274658203,119.77999877929688,84.2835922241211,116563800
2005-10-20,119.48999786376953,119.80999755859375,117.30000305175781,117.66999816894531,82.7988510131836,131966700
2005-10-21,118.29000091552734,118.77999877929688,117.51000213623047,118.12999725341797,83.12254333496094,96579500
2005-10-24,118.44000244140625,120.08999633789062,118.41000366210938,119.95999908447266,84.41024017333984,71308400
2005-10-25,119.72000122070312,120.23999786376953,118.94000244140625,119.72000122070312,84.24137878417969,76594500
2005-10-26,119.51000213623047,120.54000091552734,119.19000244140625,119.37000274658203,83.99507904052734,80855800
2005-10-27,119.19999694824219,119.37000274658203,117.93000030517578,118.0999984741211,83.10144805908203,66623100
2005-10-28,118.43000030517578,119.94999694824219,118.0999984741211,119.80000305175781,84.29764556884766,72322000
2005-10-31,120.29000091552734,121.30000305175781,120.12999725341797,120.12999725341797,84.52986145019531,77698900
2005-11-01,120.58000183105469,120.9000015258789,120.22000122070312,120.48999786376953,84.78321838378906,66365100
2005-11-02,120.16999816894531,121.75,120.12999725341797,121.75,85.66978454589844,74012300
2005-11-03,122.1500015258789,122.66000366210938,121.75,122.2699966430664,86.0356674194336,84897600
2005-11-04,122.4000015258789,122.45999908447266,121.55000305175781,122.11000061035156,85.92308807373047,59156000
2005-11-07,122.37000274658203,122.62000274658203,121.8499984741211,122.2300033569336,86.0075454711914,46765400
2005-11-08,121.93000030517578,122.41999816894531,121.79000091552734,122.2300033569336,86.0075454711914,42152800
2005-11-09,122.08000183105469,122.94999694824219,121.86000061035156,122.38999938964844,86.1201171875,57666800
2005-11-10,122.33999633789062,123.5199966430664,121.75,123.33999633789062,86.78857421875,79048100
2005-11-11,123.3499984741211,123.83999633789062,122.43000030517578,123.76000213623047,87.08412170410156,34867000
2005-11-14,123.79000091552734,124.0199966430664,123.37999725341797,123.69000244140625,87.03486633300781,45092200
2005-11-15,123.55000305175781,124.08999633789062,122.86000061035156,123.23999786376953,86.71820831298828,69592500
2005-11-16,123.37000274658203,123.55000305175781,122.9800033569336,123.48999786376953,86.89411926269531,51133000
2005-11-17,123.68000030517578,124.6500015258789,123.13999938964844,124.63999938964844,87.70333099365234,55717500
2005-11-18,125.05999755859375,125.27999877929688,124.33000183105469,125.12999725341797,88.048095703125,72437200
2005-11-21,125.1500015258789,125.91000366210938,124.9800033569336,125.76000213623047,88.49142456054688,50021200
2005-11-22,125.55999755859375,126.5199966430664,125.41999816894531,126.30000305175781,88.87142181396484,66438800
2005-11-23,126.25,127.41000366210938,126.20999908447266,127.02999877929688,89.38504791259766,50854700
2005-11-25,126.9800033569336,127.22000122070312,126.80999755859375,127.12999725341797,89.45540618896484,15270000
2005-11-28,127.25,127.2699966430664,126.04000091552734,126.2300033569336,88.82215881347656,54498500
2005-11-29,126.6500015258789,126.9800033569336,126.08999633789062,126.08999633789062,88.7236328125,51738900
2005-11-30,126.16000366210938,126.5199966430664,125.29000091552734,125.41000366210938,88.2451400756836,56007200
2005-12-01,126.0199966430664,127.02999877929688,125.9800033569336,126.69000244140625,89.14582061767578,65468200
2005-12-02,126.7699966430664,127.08000183105469,126.5,126.8499984741211,89.2584457397461,46699400
2005-12-05,126.69999694824219,126.7300033569336,126.18000030517578,126.58000183105469,89.06842803955078,59273400
2005-12-06,127.05000305175781,127.73999786376953,126.62999725341797,126.81999969482422,89.23729705810547,57935200
2005-12-07,126.7699966430664,126.87000274658203,125.68000030517578,126.08000183105469,88.71659851074219,66816500
2005-12-08,126.22000122070312,126.81999969482422,125.4800033569336,126.0,88.66029357910156,62608600
2005-12-09,126.16000366210938,126.77999877929688,125.81999969482422,126.33000183105469,88.89250946044922,50744500
2005-12-12,126.70999908447266,126.86000061035156,125.95999908447266,126.44999694824219,88.97695922851562,48389900
2005-12-13,126.41999816894531,127.69999694824219,126.29000091552734,127.30999755859375,89.58209228515625,88630900
2005-12-14,127.19000244140625,128.08999633789062,127.13999938964844,127.80999755859375,89.93389129638672,64375000
2005-12-15,127.83999633789062,128.0,127.18000030517578,127.44000244140625,89.67356872558594,55900300
2005-12-16,127.27999877929688,127.36000061035156,126.36000061035156,126.36000061035156,89.38496398925781,46238300
2005-12-19,126.7300033569336,126.87000274658203,125.69000244140625,125.70999908447266,88.92512512207031,48733000
2005-12-20,125.86000061035156,126.58999633789062,125.4800033569336,125.83000183105469,89.01004791259766,46603200
2005-12-21,126.22000122070312,126.76000213623047,125.80000305175781,126.02999877929688,89.15151977539062,51806900
2005-12-22,126.30999755859375,126.69000244140625,126.08000183105469,126.69000244140625,89.6183853149414,32247900
2005-12-23,126.77999877929688,126.86000061035156,126.41999816894531,126.76000213623047,89.66790008544922,27977300
2005-12-27,126.95999908447266,127.05000305175781,125.37999725341797,125.47000122070312,88.7553939819336,44499500
2005-12-28,125.73999786376953,125.98999786376953,125.5,125.75,88.95343780517578,30764300
2005-12-29,125.72000122070312,125.95999908447266,125.05999755859375,125.19000244140625,88.55730438232422,32788900
2005-12-30,124.80000305175781,125.05999755859375,124.36000061035156,124.51000213623047,88.07627868652344,44645600
2006-01-03,125.19000244140625,127.0,124.38999938964844,126.69999694824219,89.62545013427734,73256700
2006-01-04,126.86000061035156,127.48999786376953,126.69999694824219,127.30000305175781,90.04988861083984,51899600
2006-01-05,127.1500015258789,127.58999633789062,126.87999725341797,127.37999725341797,90.10646057128906,47307500
2006-01-06,128.02000427246094,128.5800018310547,127.36000061035156,128.44000244140625,90.85630798339844,62885900
2006-01-09,128.4199981689453,129.05999755859375,128.3800048828125,128.77000427246094,91.08973693847656,43527400
2006-01-10,128.38999938964844,128.97999572753906,128.25999450683594,128.89999389648438,91.1816635131836,44960800
2006-01-11,129.02000427246094,129.44000244140625,128.72999572753906,129.30999755859375,91.47173309326172,49598900
2006-01-12,129.0800018310547,129.27999877929688,128.44000244140625,128.8000030517578,91.11094665527344,40509200
2006-01-13,128.57000732421875,128.89999389648438,128.1999969482422,128.67999267578125,91.02606201171875,44856700
2006-01-17,128.1999969482422,128.4199981689453,127.80999755859375,128.3300018310547,90.77847290039062,52066600
2006-01-18,127.58000183105469,128.89999389648438,127.16000366210938,127.81999969482422,90.4177017211914,75067600
2006-01-19,128.1300048828125,128.77000427246094,127.80999755859375,128.30999755859375,90.76432800292969,81530400
2006-01-20,128.27999877929688,128.30999755859375,125.97000122070312,125.97000122070312,89.10907745361328,114957800
2006-01-23,126.20999908447266,126.81999969482422,126.12999725341797,126.41999816894531,89.4273910522461,67017400
2006-01-24,126.62999725341797,127.1500015258789,126.41999816894531,126.55000305175781,89.51937866210938,53008800
2006-01-25,127.04000091552734,127.18000030517578,125.83999633789062,126.66000366210938,89.59718322753906,87747700
2006-01-26,127.25,127.66999816894531,126.76000213623047,127.36000061035156,90.09234619140625,71294000
2006-01-27,127.66000366210938,128.66000366210938,127.44999694824219,128.5399932861328,90.92703247070312,65771200
2006-01-30,128.44000244140625,128.80999755859375,128.35000610351562,128.44000244140625,90.85630798339844,33709600
2006-01-31,128.32000732421875,128.5399932861328,127.48999786376953,127.5,90.19136810302734,72937000
2006-02-01,127.81999969482422,128.42999267578125,127.72000122070312,128.38999938964844,90.8209228515625,63561000
2006-02-02,128.10000610351562,128.13999938964844,126.80000305175781,126.9000015258789,89.76696014404297,83626900
2006-02-03,126.58000183105469,128.38999938964844,126.13999938964844,126.2699966430664,89.32130432128906,86040400
2006-02-06,126.44000244140625,126.80000305175781,126.16999816894531,126.5999984741211,89.55474090576172,45511900
2006-02-07,126.37999725341797,126.66000366210938,125.4000015258789,125.4800033569336,88.7624740600586,71208100
2006-02-08,125.8499984741211,128.10000610351562,125.5999984741211,126.62000274658203,89.56886291503906,59422200
